step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
1360,1091168,2720,0.01169126605916548,1.0,1.0,,,
1361,1091410,2722,0.01031590354084135,1.0,1.0,0.012336766602128853,1.0,1.0
1362,1091956,2724,0.007509386115180383,1.0,1.0,,,
1363,1093158,2726,0.006867421580821035,1.0,1.0,,,
1364,1093592,2728,0.009234152130580766,1.0,1.0,,,
1365,1094234,2730,0.006989628490339404,1.0,1.0,,,
1366,1096300,2732,0.005568012466391319,1.0,1.0,,,
1367,1097614,2734,0.007056248146824552,1.0,1.0,,,
1368,1097904,2736,0.00844622924357371,1.0,1.0,,,
1369,1098258,2738,0.004535826661973142,1.0,1.0,0.029369872470073315,0.5,0.9736842105263158
1370,1098820,2740,0.010363476252601833,1.0,1.0,,,
1371,1099414,2742,0.008948409857109266,1.0,1.0,,,
1372,1100872,2744,0.006124736372476498,1.0,1.0,,,
1373,1101674,2746,0.006714697920886614,1.0,1.0,,,
1374,1102316,2748,0.006024335212220968,1.0,1.0,,,
1375,1102926,2750,0.008684978478920295,1.0,1.0,,,
1376,1103200,2752,0.02515935042388735,0.5,0.9736842105263158,,,
1377,1103650,2754,0.009785374408799561,1.0,1.0,0.008893459668291791,1.0,1.0
1378,1103972,2756,0.005974186310240477,1.0,1.0,,,
1379,1104870,2758,0.006523789203867911,1.0,1.0,,,
1380,1105416,2760,0.007798594289101181,1.0,1.0,,,
1381,1105978,2762,0.008174916302011387,1.0,1.0,,,
1382,1108268,2764,0.007017342189335585,1.0,1.0,,,
1383,1108798,2766,0.013437593567183397,1.0,1.0,,,
1384,1109104,2768,0.009228312340210989,1.0,1.0,,,
1385,1109618,2770,0.008206824118680681,1.0,1.0,0.01129743080292186,1.0,1.0
1386,1111876,2772,0.010830966577273737,0.5,0.868421052631579,,,
1387,1112294,2774,0.006441825916019033,1.0,1.0,,,
1388,1112616,2776,0.01284894741861084,0.5,0.9736842105263158,,,
1389,1113242,2778,0.009605311284946141,1.0,1.0,,,
1390,1114636,2780,0.007883851670027912,1.0,1.0,,,
1391,1115070,2782,0.011951137680443402,0.5,0.9736842105263158,,,
1392,1115440,2784,0.00931933244102727,0.5,0.9736842105263158,,,
1393,1115890,2786,0.007438718971812933,1.0,1.0,0.01462376369663744,0.5,0.9736842105263158
1394,1116212,2788,0.005026352126665222,1.0,1.0,,,
1395,1116662,2790,0.012490652250653317,0.5,0.9736842105263158,,,
1396,1117208,2792,0.00963951773088627,1.0,1.0,,,
1397,1117786,2794,0.010539276710089852,1.0,1.0,,,
1398,1118556,2796,0.010505839997334699,1.0,1.0,,,
1399,1119006,2798,0.012737706380990057,1.0,1.0,,,
1400,1119712,2800,0.007398585594455478,1.0,1.0,,,
1401,1120690,2802,0.011587925165381801,1.0,1.0,0.01614043226580799,0.5,0.9736842105263158
1402,1121124,2804,0.011003540072379003,1.0,1.0,,,
1403,1121350,2806,0.008057759719967366,1.0,1.0,,,
1404,1121896,2808,0.00650288567120594,1.0,1.0,,,
1405,1123002,2810,0.008382459073931108,1.0,1.0,,,
1406,1123884,2812,0.009989108960745894,1.0,1.0,,,
1407,1124494,2814,0.013166767901526993,0.5,0.9736842105263158,,,
1408,1125328,2816,0.007996277795773958,1.0,1.0,,,
1409,1125906,2818,0.009645746629379085,1.0,1.0,0.020297393272376528,0.5,0.9736842105263158
1410,1126324,2820,0.00743310596077912,1.0,1.0,,,
1411,1128022,2822,0.009504151964305992,0.5,0.9736842105263158,,,
1412,1128808,2824,0.007749221786085639,1.0,1.0,,,
1413,1129338,2826,0.008396043083939379,1.0,1.0,,,
1414,1133004,2828,0.005874734880273677,1.0,1.0,,,
1415,1133470,2830,0.008983243889565128,1.0,1.0,,,
1416,1134368,2832,0.0075460663440930316,1.0,1.0,,,
1417,1134690,2834,0.007915349181500112,1.0,1.0,0.008812113224472189,1.0,1.0
1418,1135236,2836,0.009944483999391452,1.0,1.0,,,
1419,1136214,2838,0.014835166287532965,1.0,1.0,,,
1420,1136856,2840,0.009458528960708718,1.0,1.0,,,
1421,1137338,2842,0.007885190911693507,1.0,1.0,,,
1422,1138380,2844,0.00935611369263162,1.0,1.0,,,
1423,1138782,2846,0.013975221001024472,1.0,1.0,,,
1424,1139024,2848,0.007351085464690063,1.0,1.0,,,
1425,1139826,2850,0.008316479134711039,1.0,1.0,0.01602526915711702,0.0,0.9473684210526315
1426,1140500,2852,0.0069715143296662525,1.0,1.0,,,
1427,1140982,2854,0.008430084343977372,1.0,1.0,,,
1428,1144328,2856,0.00998530485917101,1.0,1.0,,,
1429,1145290,2858,0.015368890685022587,1.0,1.0,,,
1430,1145804,2860,0.01109807309065482,1.0,1.0,,,
1431,1149790,2862,0.012842544871843045,1.0,1.0,,,
1432,1150288,2864,0.008197127214186578,1.0,1.0,,,
1433,1150594,2866,0.011982684260933999,1.0,1.0,0.024627162894178753,0.0,0.9473684210526315
1434,1151412,2868,0.008035716939313212,1.0,1.0,,,
1435,1152086,2870,0.01251305846825263,1.0,1.0,,,
1436,1152392,2872,0.016927614608289475,0.5,0.9736842105263158,,,
1437,1153162,2874,0.009493521034075381,1.0,1.0,,,
1438,1153772,2876,0.007686654874272944,1.0,1.0,,,
1439,1154462,2878,0.007213746434480564,1.0,1.0,,,
1440,1155024,2880,0.006883101936072686,1.0,1.0,,,
1441,1155378,2882,0.007679969730659136,1.0,1.0,0.020105171205854085,0.5,0.9736842105263158
1442,1155812,2884,0.01045270865613315,1.0,1.0,,,
1443,1157942,2886,0.008824937454527304,1.0,1.0,,,
1444,1158648,2888,0.010235006022973754,1.0,1.0,,,
1445,1158922,2890,0.007506391018038089,1.0,1.0,,,
1446,1159660,2892,0.008901640099650839,1.0,1.0,,,
1447,1160142,2894,0.006077562055002259,1.0,1.0,,,
1448,1160640,2896,0.00977166204437597,1.0,1.0,,,
1449,1161026,2898,0.010034394163114888,1.0,1.0,0.015623112570240957,0.5,0.9736842105263158
1450,1161364,2900,0.007883394161726771,1.0,1.0,,,
1451,1162086,2902,0.012249522785334227,0.5,0.8947368421052632,,,
1452,1162664,2904,0.006261107552715293,1.0,1.0,,,
1453,1163242,2906,0.010295769521622365,1.0,1.0,,,
1454,1163644,2908,0.008832640736985567,1.0,1.0,,,
1455,1166990,2910,0.011311174534010428,1.0,1.0,,,
1456,1168000,2912,0.007429217870873408,1.0,1.0,,,
1457,1168786,2914,0.007722295681225881,1.0,1.0,0.015896307555931202,0.5,0.9736842105263158
1458,1170964,2916,0.006035484607320592,1.0,1.0,,,
1459,1171398,2918,0.01003196376798683,1.0,1.0,,,
1460,1171864,2920,0.008459763523739942,1.0,1.0,,,
1461,1172234,2922,0.008777318165675231,1.0,1.0,,,
1462,1172524,2924,0.005239026157998938,1.0,1.0,,,
1463,1173630,2926,0.009859337684383107,1.0,1.0,,,
1464,1177056,2928,0.007942052880631099,1.0,1.0,,,
1465,1177666,2930,0.006080865955730452,1.0,1.0,0.047684041984910996,0.0,0.9473684210526315
1466,1177956,2932,0.008791385689277995,1.0,1.0,,,
1467,1179046,2934,0.004754174069668694,1.0,1.0,,,
1468,1179528,2936,0.008681493375926086,1.0,1.0,,,
1469,1182794,2938,0.006090372082063312,1.0,1.0,,,
1470,1183388,2940,0.0076377451245959824,1.0,1.0,,,
1471,1183998,2942,0.006273512521068377,1.0,1.0,,,
1472,1184288,2944,0.006385773637699932,1.0,1.0,,,
1473,1184850,2946,0.007877155230136063,1.0,1.0,0.016433572256150174,0.5,0.9736842105263158
1474,1185220,2948,0.007767913297398877,1.0,1.0,,,
1475,1186214,2950,0.00911961884089305,1.0,1.0,,,
1476,1187272,2952,0.009704654017280906,1.0,1.0,,,
1477,1188458,2954,0.0070558568230665595,1.0,1.0,,,
1478,1188716,2956,0.007561531268823592,1.0,1.0,,,
1479,1189278,2958,0.019964664382198533,0.5,0.9736842105263158,,,
1480,1189520,2960,0.008627775307196061,1.0,1.0,,,
1481,1189810,2962,0.0074758174532189425,1.0,1.0,0.009354126432576458,1.0,1.0
1482,1191588,2964,0.00921137388938824,1.0,1.0,,,
1483,1191942,2966,0.007451043170302746,1.0,1.0,,,
1484,1192728,2968,0.006143779409146684,1.0,1.0,,,
1485,1193290,2970,0.010544930033917389,1.0,1.0,,,
1486,1193740,2972,0.005544436616634683,1.0,1.0,,,
1487,1194462,2974,0.007903909341200506,1.0,1.0,,,
1488,1195104,2976,0.007892810485881564,1.0,1.0,,,
1489,1196114,2978,0.006026010255543913,1.0,1.0,0.008451470716572583,1.0,1.0
1490,1197332,2980,0.008943563802589078,1.0,1.0,,,
1491,1197846,2982,0.01016719705653916,1.0,1.0,,,
1492,1198520,2984,0.008638216508070182,1.0,1.0,,,
1493,1198906,2986,0.0056622740846248515,1.0,1.0,,,
1494,1199548,2988,0.008733075459923658,1.0,1.0,,,
1495,1200238,2990,0.007759949662779548,1.0,1.0,,,
1496,1200528,2992,0.00649753058791628,1.0,1.0,,,
1497,1201074,2994,0.008936586329943503,0.5,0.9736842105263158,0.013396075421260534,1.0,1.0
1498,1201892,2996,0.008261204601442805,1.0,1.0,,,
1499,1202470,2998,0.006186155905038472,1.0,1.0,,,
1500,1204248,3000,0.005878438054327689,1.0,1.0,,,
1501,1204682,3002,0.008482084163657106,1.0,1.0,,,
1502,1205804,3004,0.006644262655413357,1.0,1.0,,,
1503,1206542,3006,0.009444827077923327,1.0,1.0,,,
1504,1207136,3008,0.009432722858483199,1.0,1.0,,,
1505,1209042,3010,0.009687444757809784,1.0,1.0,0.009690890968792732,1.0,1.0
1506,1209796,3012,0.007769517362565609,1.0,1.0,,,
1507,1211462,3014,0.006053762920984627,1.0,1.0,,,
1508,1212280,3016,0.006311877250351634,1.0,1.0,,,
1509,1212762,3018,0.00893669103404514,1.0,1.0,,,
1510,1213388,3020,0.00594533450026005,1.0,1.0,,,
1511,1213790,3022,0.012798243925348403,1.0,1.0,,,
1512,1214752,3024,0.007565072057795095,1.0,1.0,,,
1513,1215234,3026,0.009549686674707618,1.0,1.0,0.009334104032828682,1.0,1.0
1514,1216132,3028,0.007743750588357532,1.0,1.0,,,
1515,1217414,3030,0.005709027735383888,1.0,1.0,,,
1516,1218376,3032,0.010459047699074702,1.0,1.0,,,
1517,1219194,3034,0.007116649405596673,1.0,1.0,,,
1518,1219836,3036,0.005874025909951417,1.0,1.0,,,
1519,1222510,3038,0.007516560082422477,1.0,1.0,,,
1520,1223664,3040,0.006651000520715513,1.0,1.0,,,
1521,1224514,3042,0.0117508312557157,1.0,1.0,0.0241501548471838,0.5,0.9736842105263158
1522,1225780,3044,0.009626102287545098,1.0,1.0,,,
1523,1227350,3046,0.005988268908137552,1.0,1.0,,,
1524,1228408,3048,0.009773742529707844,1.0,1.0,,,
1525,1228746,3050,0.013902081945136768,0.5,0.9736842105263158,,,
1526,1229100,3052,0.0044394802755171135,1.0,1.0,,,
1527,1229982,3054,0.005270503257364024,1.0,1.0,,,
1528,1230784,3056,0.008651178786412144,1.0,1.0,,,
1529,1234498,3058,0.007459927684543786,1.0,1.0,0.020774526915489377,0.0,0.9473684210526315
1530,1234948,3060,0.00859369998618514,1.0,1.0,,,
1531,1235558,3062,0.00582816784743102,1.0,1.0,,,
1532,1236824,3064,0.0069064537403516245,1.0,1.0,,,
1533,1237194,3066,0.00511126814930597,1.0,1.0,,,
1534,1238316,3068,0.006903910262497953,1.0,1.0,,,
1535,1238990,3070,0.009744712173309897,1.0,1.0,,,
1536,1239680,3072,0.00688665884588113,1.0,1.0,,,
1537,1240690,3074,0.012499291870963707,1.0,1.0,0.009242216264338054,1.0,1.0
1538,1241156,3076,0.006082901681218387,1.0,1.0,,,
1539,1241686,3078,0.006631962034850573,1.0,1.0,,,
1540,1242616,3080,0.008609097783512916,1.0,1.0,,,
1541,1243610,3082,0.007820377580818631,1.0,1.0,,,
1542,1244236,3084,0.009013517002513589,1.0,1.0,,,
1543,1244542,3086,0.011808590122605994,0.5,0.9736842105263158,,,
1544,1245056,3088,0.007208059331903095,1.0,1.0,,,
1545,1245650,3090,0.005975267559320701,1.0,1.0,0.006447531545504343,1.0,1.0
1546,1245972,3092,0.008026553477513361,1.0,1.0,,,
1547,1246326,3094,0.007796793349757906,1.0,1.0,,,
1548,1246696,3096,0.005782234378035023,1.0,1.0,,,
1549,1247738,3098,0.007323901658137612,1.0,1.0,,,
1550,1248284,3100,0.004316590761510815,1.0,1.0,,,
1551,1248830,3102,0.006612938774217729,1.0,1.0,,,
1552,1249504,3104,0.009709435095275245,1.0,1.0,,,
1553,1252018,3106,0.006462729682303503,1.0,1.0,0.006232359673559484,1.0,1.0
1554,1252756,3108,0.009075659167106226,1.0,1.0,,,
1555,1253254,3110,0.007726455321317201,1.0,1.0,,,
1556,1254456,3112,0.008228443173248416,1.0,1.0,,,
1557,1254890,3114,0.006153967566176633,1.0,1.0,,,
1558,1255068,3116,0.014342543060378717,0.5,0.9736842105263158,,,
1559,1255678,3118,0.005039446472320488,1.0,1.0,,,
1560,1256368,3120,0.007118550560648468,1.0,1.0,,,
1561,1256594,3122,0.008350872113894396,1.0,1.0,0.023461408517623565,0.5,0.9736842105263158
1562,1258420,3124,0.005785219459524855,1.0,1.0,,,
1563,1260118,3126,0.010046641064021913,0.5,0.9736842105263158,,,
1564,1260472,3128,0.005621775858785123,1.0,1.0,,,
1565,1260906,3130,0.008769943806793815,1.0,1.0,,,
1566,1261388,3132,0.010332360554763366,1.0,1.0,,,
1567,1262030,3134,0.008815675977493475,1.0,1.0,,,
1568,1262352,3136,0.008829556048035576,1.0,1.0,,,
1569,1262658,3138,0.006624884574259563,1.0,1.0,0.012448736213905924,1.0,1.0
1570,1263268,3140,0.004989306005884918,1.0,1.0,,,
1571,1263878,3142,0.008604806509112342,1.0,1.0,,,
1572,1264120,3144,0.007851442041340256,1.0,1.0,,,
1573,1264778,3146,0.006840861495997378,1.0,1.0,,,
1574,1265004,3148,0.005954988812300622,1.0,1.0,,,
1575,1265470,3150,0.004695672888472686,1.0,1.0,,,
1576,1265776,3152,0.008854482495846487,1.0,1.0,,,
1577,1266306,3154,0.009301131413417513,1.0,1.0,0.007754606302048088,1.0,1.0
1578,1266564,3156,0.00824682822844178,1.0,1.0,,,
1579,1267542,3158,0.006302130541594898,1.0,1.0,,,
1580,1271528,3160,0.009776316420012438,1.0,1.0,,,
1581,1274586,3162,0.006800101643520086,1.0,1.0,,,
1582,1275692,3164,0.007962447322678671,1.0,1.0,,,
1583,1275982,3166,0.006867787161159998,1.0,1.0,,,
1584,1276384,3168,0.008179222657356433,1.0,1.0,,,
1585,1276610,3170,0.007815668317062503,1.0,1.0,0.02605697290968452,0.5,0.9736842105263158
1586,1277284,3172,0.0067213875363088945,1.0,1.0,,,
1587,1279942,3174,0.006912861380878793,1.0,1.0,,,
1588,1280520,3176,0.0050132624731191,1.0,1.0,,,
1589,1281482,3178,0.010229621207322591,1.0,1.0,,,
1590,1281724,3180,0.007204953451021482,1.0,1.0,,,
1591,1282286,3182,0.010085996962588169,1.0,1.0,,,
1592,1283200,3184,0.00497303759136406,1.0,1.0,,,
1593,1283618,3186,0.007469823387980487,1.0,1.0,0.009486509541197863,0.5,0.9736842105263158
1594,1284068,3188,0.010936029319021144,1.0,1.0,,,
1595,1284518,3190,0.007564015514040385,1.0,1.0,,,
1596,1285512,3192,0.005248087103044931,1.0,1.0,,,
1597,1286170,3194,0.008955472066103093,1.0,1.0,,,
1598,1286844,3196,0.006210729332542555,1.0,1.0,,,
1599,1287278,3198,0.006805765933579943,1.0,1.0,,,
1600,1287872,3200,0.012208041148859127,1.0,1.0,,,
1601,1288594,3202,0.007324496060623192,1.0,1.0,0.014848869102422843,0.5,0.9736842105263158
1602,1288980,3204,0.00857435620051186,1.0,1.0,,,
1603,1289814,3206,0.007355554555373983,1.0,1.0,,,
1604,1290168,3208,0.007062255580627924,1.0,1.0,,,
1605,1290426,3210,0.012767033747976594,1.0,1.0,,,
1606,1291036,3212,0.005660240372169143,1.0,1.0,,,
1607,1291566,3214,0.00596543824343262,1.0,1.0,,,
1608,1293120,3216,0.006367961613934468,0.5,0.8947368421052632,,,
1609,1293682,3218,0.006727961101635296,1.0,1.0,0.012435389863000095,0.5,0.9736842105263158
1610,1294308,3220,0.00655455435050527,1.0,1.0,,,
1611,1294646,3222,0.007413005930086857,1.0,1.0,,,
1612,1295256,3224,0.010475251315975537,1.0,1.0,,,
1613,1295930,3226,0.008047668349270228,1.0,1.0,,,
1614,1296476,3228,0.007628253950671329,1.0,1.0,,,
1615,1296862,3230,0.008123143940797469,1.0,1.0,,,
1616,1297504,3232,0.011860088386329456,1.0,1.0,,,
1617,1297954,3234,0.011187645993596696,1.0,1.0,0.008429455169521588,0.5,0.9736842105263158
1618,1298596,3236,0.009148717064952183,1.0,1.0,,,
1619,1302598,3238,0.006125126704960808,1.0,1.0,,,
1620,1302984,3240,0.006108982291850123,1.0,1.0,,,
1621,1303610,3242,0.006953854271454858,1.0,1.0,,,
1622,1303980,3244,0.0061988393988107035,1.0,1.0,,,
1623,1304702,3246,0.0065551472201082345,1.0,1.0,,,
1624,1305920,3248,0.008842093549990819,1.0,1.0,,,
1625,1306338,3250,0.008342048827301541,1.0,1.0,0.03418212715623369,0.0,0.9473684210526315
1626,1307748,3252,0.006024271454640739,1.0,1.0,,,
1627,1308310,3254,0.006882507705112655,1.0,1.0,,,
1628,1308952,3256,0.004514257072286603,1.0,1.0,,,
1629,1309514,3258,0.006010336493714381,1.0,1.0,,,
1630,1310220,3260,0.008114321064453024,1.0,1.0,,,
1631,1310686,3262,0.009473043796368479,1.0,1.0,,,
1632,1312976,3264,0.006963695518415532,1.0,1.0,,,
1633,1313634,3266,0.008799130045667666,1.0,1.0,0.02965849517147401,0.5,0.9736842105263158
1634,1314148,3268,0.009100282925305516,1.0,1.0,,,
1635,1314838,3270,0.00739822881771048,1.0,1.0,,,
1636,1315496,3272,0.012284898686495762,1.0,1.0,,,
1637,1316170,3274,0.009669438151917507,1.0,1.0,,,
1638,1316412,3276,0.009644532351543843,1.0,1.0,,,
1639,1316894,3278,0.007352872224846036,1.0,1.0,,,
1640,1317344,3280,0.007542177010794106,1.0,1.0,,,
1641,1317682,3282,0.008639526508033934,0.5,0.9736842105263158,0.03312111853182386,0.5,0.9736842105263158
1642,1318132,3284,0.003890487827573456,1.0,1.0,,,
1643,1318662,3286,0.009732415776860055,1.0,1.0,,,
1644,1319624,3288,0.010213850813902255,1.0,1.0,,,
1645,1320522,3290,0.009140467966485781,1.0,1.0,,,
1646,1321244,3292,0.005083370119873563,1.0,1.0,,,
1647,1321550,3294,0.012987907397023017,1.0,1.0,,,
1648,1322000,3296,0.015599219905149567,0.5,0.9736842105263158,,,
1649,1322674,3298,0.007108870761494566,1.0,1.0,0.021873069948610102,0.0,0.9473684210526315
1650,1323108,3300,0.007047658731765612,1.0,1.0,,,
1651,1323734,3302,0.008627400539974895,1.0,1.0,,,
1652,1324328,3304,0.006353635118775411,1.0,1.0,,,
1653,1324714,3306,0.011792080816687221,0.5,0.9736842105263158,,,
1654,1325196,3308,0.008108586860473084,1.0,1.0,,,
1655,1325982,3310,0.009483150439067067,1.0,1.0,,,
1656,1326656,3312,0.012873175807956785,1.0,1.0,,,
1657,1328530,3314,0.006949036124686197,1.0,1.0,0.020994174916007625,0.5,0.9736842105263158
1658,1328916,3316,0.00670190299884283,1.0,1.0,,,
1659,1329478,3318,0.008066570900935896,1.0,1.0,,,
1660,1329816,3320,0.006222794259135875,1.0,1.0,,,
1661,1330698,3322,0.00803433992153099,1.0,1.0,,,
1662,1331932,3324,0.005727039089985333,1.0,1.0,,,
1663,1332414,3326,0.008280180446567264,1.0,1.0,,,
1664,1332832,3328,0.01107642573281031,0.5,0.9473684210526315,,,
1665,1333522,3330,0.011030145471727136,1.0,1.0,0.01474736832209668,0.5,0.9736842105263158
1666,1334036,3332,0.010402405806288702,1.0,1.0,,,
1667,1334598,3334,0.007859594263178468,1.0,1.0,,,
1668,1335992,3336,0.0073118562230467905,1.0,1.0,,,
1669,1337658,3338,0.005775769385742484,1.0,1.0,,,
1670,1339052,3340,0.009241030747148314,1.0,1.0,,,
1671,1339534,3342,0.009180045468507463,1.0,1.0,,,
1672,1340064,3344,0.007399835075821242,1.0,1.0,,,
1673,1341362,3346,0.009021637833363651,1.0,1.0,0.01626914482231998,0.5,0.9736842105263158
1674,1342740,3348,0.006214442858730474,1.0,1.0,,,
1675,1343590,3350,0.007253348250793595,1.0,1.0,,,
1676,1344360,3352,0.006828750748402626,1.0,1.0,,,
1677,1346490,3354,0.007549242179153054,1.0,1.0,,,
1678,1346860,3356,0.007657568772364697,1.0,1.0,,,
1679,1348990,3358,0.007017257501338981,1.0,1.0,,,
1680,1349968,3360,0.009207543008115255,1.0,1.0,,,
1681,1350370,3362,0.0066676052812323664,1.0,1.0,0.011534648130293581,1.0,1.0
1682,1351684,3364,0.0071481171972470154,1.0,1.0,,,
1683,1352854,3366,0.007912675793197682,1.0,1.0,,,
1684,1353272,3368,0.00810107492453955,1.0,1.0,,,
1685,1354362,3370,0.010824368678349397,1.0,1.0,,,
1686,1355692,3372,0.01101248593271203,1.0,1.0,,,
1687,1358590,3374,0.007559076606713878,1.0,1.0,,,
1688,1359728,3376,0.005791318065675134,1.0,1.0,,,
1689,1360210,3378,0.007041515370689367,1.0,1.0,0.02213486854177639,0.5,0.9736842105263158
1690,1360916,3380,0.005827150933040441,1.0,1.0,,,
1691,1361494,3382,0.011641742344703887,1.0,1.0,,,
1692,1362040,3384,0.00920968044423564,1.0,1.0,,,
1693,1362602,3386,0.009497148645137522,1.0,1.0,,,
1694,1363004,3388,0.00519324578554439,1.0,1.0,,,
1695,1363358,3390,0.0072061956384883216,1.0,1.0,,,
1696,1364064,3392,0.009350077660554644,1.0,1.0,,,
1697,1366018,3394,0.0073701917322168305,1.0,1.0,0.015372741316156617,1.0,1.0
1698,1366708,3396,0.009720402504307465,1.0,1.0,,,
1699,1366982,3398,0.009310200013096927,1.0,1.0,,,
1700,1367352,3400,0.005450752258202542,1.0,1.0,,,
1701,1368938,3402,0.012944262496198256,1.0,1.0,,,
1702,1369660,3404,0.006155012169495778,1.0,1.0,,,
1703,1371726,3406,0.006590499381213499,1.0,1.0,,,
1704,1372416,3408,0.0055139609068757065,1.0,1.0,,,
1705,1373506,3410,0.007993818334667295,1.0,1.0,0.01907126901246834,0.0,0.9473684210526315
1706,1374708,3412,0.008966641590957806,1.0,1.0,,,
1707,1375222,3414,0.009792022873294426,1.0,1.0,,,
1708,1375832,3416,0.007610904773406056,1.0,1.0,,,
1709,1376970,3418,0.005437139099105284,1.0,1.0,,,
1710,1377500,3420,0.005713688171355146,1.0,1.0,,,
1711,1378478,3422,0.010495143800613118,1.0,1.0,,,
1712,1378960,3424,0.008439036036013734,1.0,1.0,,,
1713,1379250,3426,0.009570946533061987,1.0,1.0,0.006030543475511289,1.0,1.0
1714,1379956,3428,0.008722300586907743,1.0,1.0,,,
1715,1380662,3430,0.007185577479167333,1.0,1.0,,,
1716,1381160,3432,0.009790236287833447,1.0,1.0,,,
1717,1381674,3434,0.006162923494371132,1.0,1.0,,,
1718,1382252,3436,0.007817824939572999,1.0,1.0,,,
1719,1382862,3438,0.007624563049531041,1.0,1.0,,,
1720,1383920,3440,0.010809983151936377,1.0,1.0,,,
1721,1384386,3442,0.007626498595385737,1.0,1.0,0.010852275219660453,0.5,0.9736842105263158
1722,1385284,3444,0.005477823803578123,1.0,1.0,,,
1723,1386054,3446,0.009795445270526398,1.0,1.0,,,
1724,1386808,3448,0.008028674982446181,1.0,1.0,,,
1725,1387786,3450,0.004842090700942307,1.0,1.0,,,
1726,1389068,3452,0.005158109484292897,1.0,1.0,,,
1727,1389406,3454,0.008343653474836312,1.0,1.0,,,
1728,1390032,3456,0.007524520709724157,1.0,1.0,,,
1729,1394034,3458,0.006492860522137411,1.0,1.0,0.009844513563679791,0.5,0.9736842105263158
1730,1394980,3460,0.01114754795420328,1.0,1.0,,,
1731,1395462,3462,0.006452756726068293,1.0,1.0,,,
1732,1395976,3464,0.005723416274145936,1.0,1.0,,,
1733,1397098,3466,0.0074565903393595066,1.0,1.0,,,
1734,1399916,3468,0.007407713559707707,1.0,1.0,,,
1735,1400334,3470,0.006181996036043724,1.0,1.0,,,
1736,1400544,3472,0.009356456248672434,1.0,1.0,,,
1737,1401106,3474,0.013895471775641818,1.0,1.0,0.0114498450418038,0.5,0.9736842105263158
1738,1401668,3476,0.00793899014506705,1.0,1.0,,,
1739,1402070,3478,0.011995904423503982,1.0,1.0,,,
1740,1402424,3480,0.00958141637095284,1.0,1.0,,,
1741,1404890,3482,0.00870014984627463,1.0,1.0,,,
1742,1405372,3484,0.021188919738669328,0.5,0.9736842105263158,,,
1743,1405902,3486,0.006163697976936168,1.0,1.0,,,
1744,1406256,3488,0.0037109797152943573,1.0,1.0,,,
1745,1406674,3490,0.00910070362492538,1.0,1.0,0.008060827420854462,1.0,1.0
1746,1407348,3492,0.0065468005620212145,1.0,1.0,,,
1747,1408454,3494,0.008243598635385114,0.5,0.9736842105263158,,,
1748,1410328,3496,0.006264252139493514,1.0,1.0,,,
1749,1411162,3498,0.009162707563736765,1.0,1.0,,,
1750,1411932,3500,0.0066816443796571786,1.0,1.0,,,
1751,1412798,3502,0.010421808023960269,1.0,1.0,,,
1752,1413440,3504,0.010944921846476571,1.0,1.0,,,
1753,1413874,3506,0.010753043485381033,1.0,1.0,0.015401168058017391,0.5,0.9736842105263158
1754,1414212,3508,0.006517107870352108,1.0,1.0,,,
1755,1414870,3510,0.006714614452005982,1.0,1.0,,,
1756,1415416,3512,0.005367470329003984,1.0,1.0,,,
1757,1416298,3514,0.009239952722997588,1.0,1.0,,,
1758,1416812,3516,0.007836540385540661,1.0,1.0,,,
1759,1418286,3518,0.005806192415806577,1.0,1.0,,,
1760,1419088,3520,0.008246483862253028,1.0,1.0,,,
1761,1419730,3522,0.008293952096903753,1.0,1.0,0.026579176120281118,0.0,0.9473684210526315
1762,1420468,3524,0.011477805948258965,1.0,1.0,,,
1763,1421094,3526,0.007699352039122289,1.0,1.0,,,
1764,1421576,3528,0.0071652536968839185,1.0,1.0,,,
1765,1421930,3530,0.007395517806358992,1.0,1.0,,,
1766,1423132,3532,0.0061238667535308535,1.0,1.0,,,
1767,1423630,3534,0.006783677268908756,1.0,1.0,,,
1768,1424560,3536,0.0101791218322103,1.0,1.0,,,
1769,1425410,3538,0.008293984928976842,1.0,1.0,0.015689748432704365,0.5,0.9736842105263158
1770,1425988,3540,0.008295381610016557,1.0,1.0,,,
1771,1426630,3542,0.009006591064247213,1.0,1.0,,,
1772,1426968,3544,0.004903349981857242,1.0,1.0,,,
1773,1427578,3546,0.008976887980451686,1.0,1.0,,,
1774,1428124,3548,0.009768939918771723,1.0,1.0,,,
1775,1428974,3550,0.007458393543186088,1.0,1.0,,,
1776,1429536,3552,0.008265802587566897,1.0,1.0,,,
1777,1429842,3554,0.008718461206817706,1.0,1.0,0.011088504436141762,1.0,1.0
1778,1430468,3556,0.00942941962906604,1.0,1.0,,,
1779,1431030,3558,0.006157956449139903,1.0,1.0,,,
1780,1432184,3560,0.006788658667078241,1.0,1.0,,,
1781,1432730,3562,0.005559917726094143,1.0,1.0,,,
1782,1433612,3564,0.011063383304496834,1.0,1.0,,,
1783,1434142,3566,0.006793048402992306,1.0,1.0,,,
1784,1434784,3568,0.012610860618618555,1.0,1.0,,,
1785,1435154,3570,0.006106784320185219,1.0,1.0,0.021997015982612604,0.0,0.9473684210526315
1786,1435748,3572,0.008813371664454596,1.0,1.0,,,
1787,1438214,3574,0.007358236325070376,1.0,1.0,,,
